8	429
8	480
8	502
8	536
8	632
8	711
8	776
8	938
8	1017
8	1056
8	1071
8	1085
8	1086
8	1098
8	1183
8	1294
8	1389
8	1405
8	1422
8	1671
8	1836
8	1952
8	2062
8	2065
8	2108
8	2118
8	2465
8	3121
8	3136
8	3243
8	3653
8	4025
8	4175
8	4594
8	4708
8	4720
8	4987
8	5466
8	5740
8	5856
8	5954
8	6025
9	4
9	5
9	7
9	12
9	17
9	38
9	40
9	48
9	51
9	53
9	54
9	57
9	62
9	69
9	81
9	86
9	92
9	111
9	119
9	126
9	161
9	168
9	190
9	219
9	221
9	222
9	267
9	290
9	337
9	341
9	347
9	358
9	365
9	485
9	490
9	500
9	533
9	587
9	711
9	720
9	781
9	857
9	861
9	899
9	900
9	932
9	1074
9	1094
9	1122
9	1124
9	1252
9	1275
9	1386
9	1412
9	1627
9	1997
9	2051
9	2101
9	2223
9	2346
9	2429
9	2465
9	2482
9	2505
9	2936
9	2942
9	2943
9	3118
9	3383
9	3557
9	3797
9	3860
9	3864
9	3940
9	3957
9	4010
9	4049
9	4181
9	4227
9	4250
9	4256
9	4530
9	5049
9	5112
9	5468
9	5537
9	5590
9	5891
9	6768
9	7420
9	7438
9	8504
9	8693
9	9561
9	9612
10	4
10	8
10	15
10	17
10	26
10	27
10	30
10	40
10	43
10	44
10	62
10	81
10	87
10	107
10	110
10	124
10	185
10	219
10	235
10	248
10	256
10	268
10	336
10	338
10	367
10	373
10	428
10	480
10	588
10	607
10	677
10	729
10	732
10	776
10	824
10	825
10	857
10	898
10	1013
10	1020
10	1093
10	1301
10	1405
10	1422
10	1776
10	1834
10	1880
10	2031
10	2059
10	2095
10	2114
10	2224
10	2260
10	2285
10	2347
10	2484
10	2511
10	2589
10	2720
10	2807
10	2814
10	2968
10	3068
10	3117
10	3222
10	3743
10	3770
10	3791
10	4067
10	4076
10	4272
10	4294
10	4433
10	4508
10	4621
10	5654
10	5697
10	6029
10	6056
10	6572
10	6761
10	8564
10	8782
10	8793
10	9506
10	9519
10	9801
10	9914
11	60
11	84
11	91
11	170
11	173
11	247
11	272
11	307
11	424
11	453
11	568
11	703
11	832
11	996
11	1311
11	1384
11	1580
11	1649
11	1747
11	1797
11	1959
11	1970
11	2010
11	2132
11	2207
11	2216
11	2244
11	2248
11	2321
11	2350
11	2445
11	2735
11	2949
11	3074
11	3162
11	3617
11	4073
11	4729
11	4939
11	5007
11	5171
11	5199
11	5236
11	5391
11	6171
11	7162
11	7851
11	7949
11	9436
11	9803
12	0
12	4
12	5
12	8
12	9
12	17
12	20
12	38
12	44
12	50
12	53
12	54
12	57
12	69
12	81
12	92
12	114
12	119
12	143
12	148
12	222
12	224
12	242
12	275
12	343
12	358
12	403
12	499
12	502
12	506
12	538
12	587
12	595
12	711
12	777
12	993
12	1094
12	1124
12	1267
12	1412
12	1420
12	1940
12	1954
12	1957
12	2104
12	2311
12	2624
12	2685
12	2743
12	2821
12	2943
12	3127
12	3161
12	3283
12	3401
12	3461
12	3541
12	3557
12	4049
12	4195
12	4250
12	4303
12	4401
12	4588
12	4625
12	4671
12	5378
12	5383
12	5704
12	5723
12	5821
12	5946
12	6672
12	6696
12	7025
12	8794
12	9657
12	9860
13	25
13	31
13	35
13	41
13	95
13	97
13	180
13	183
13	189
13	292
13	299
13	316
13	354
13	419
13	441
13	447
13	477
13	509
13	558
13	583
13	645
13	660
13	759
13	848
13	910
13	958
13	1035
13	1204
13	1338
13	1401
13	1454
13	1479
13	1524
13	1654
13	1700
13	1790
13	1813
13	2082
13	2210
13	2221
13	2643
13	3023
13	3216
13	3440
13	3549
13	3633
13	3712
13	3726
13	3990
13	4042
13	4066
13	4356
13	4422
13	4565
13	4687
13	4773
13	5095
13	5138
13	5178
13	5210
13	5222
13	5643
13	5833
13	6485
13	7828
13	9143
13	9248
13	9816
14	0
14	1
14	18
14	21
14	22
14	24
14	25
14	45
14	71
14	102
14	141
14	158
14	171
14	180
14	229
14	251
14	301
14	370
14	600
14	688
14	705
14	773
14	790
14	796
14	879
14	1053
14	1055
14	1103
14	1152
14	1473
14	1620
14	1703
14	2018
14	2166
14	2279
14	2283
14	2377
14	2510
14	2700
14	2941
14	3022
14	3195
14	3202
14	3225
14	3254
14	3708
14	3794
14	4119
14	4746
14	5158
14	5245
14	5423
14	6087
14	6215
14	6733
14	7325
14	7517
14	7822
14	8682
14	8740
14	9043
14	9138
14	9267
14	9467
14	9811
15	10
15	26
15	50
15	110
15	130
15	139
15	243
15	268
15	270
15	293
15	300
15	303
15	403
15	596
15	607
15	664
15	771
15	952
15	978
15	998
15	1058
15	1451
15	1585
15	1590
15	1900
15	1920
15	2197
15	2291
15	2294
15	2511
15	2774
15	2799
15	2829
15	3000
15	3090
15	3103
15	3603
15	3605
15	3608
15	4200
15	4578
15	4686
15	5108
15	6099
15	6897
15	6980
15	7024
15	7767
15	8830
15	9604
15	9703
15	9752
15	9967
16	2
16	3
16	5
16	21
16	23
16	58
16	71
16	74
16	77
16	85
16	92
16	167
16	196
16	217
16	229
16	235
16	237
16	242
16	266
16	277
16	298
16	356
16	367
16	371
16	405
16	449
16	569
16	632
16	636
16	681
16	686
16	698
16	704
16	752
16	806
16	875
16	890
16	1047
16	1055
16	1086
16	1244
16	1270
16	1314
16	1316
16	1668
16	1671
16	1679
16	1859
16	1883
16	2453
16	2479
16	2522
16	3070
16	3209
16	3255
16	3413
16	3439
16	3993
16	3994
16	4001
16	4096
16	4584
16	5595
16	5750
16	5829
16	6215
16	6945
16	7783
17	4
17	9
17	10
17	12
17	19
17	20
17	30
17	38
17	44
17	62
17	66
17	114
17	116
17	124
17	127
17	185
17	193
17	220
17	222
17	224
17	242
17	256
17	261
17	263
17	309
17	330
17	331
17	403
17	422
17	480
17	500
17	506
17	536
17	729
17	822
17	973
17	993
17	1094
17	1112
17	1122
17	1124
17	1136
17	1196
17	1254
17	1318
17	1404
17	1406
17	1420
17	1940
17	1957
17	1972
17	2065
17	2125
17	2311
17	2429
17	2529
17	2558
17	2624
17	2743
17	2783
17	2821
17	2859
17	2906
17	3127
17	3139
17	3283
17	3339
17	3461
17	3557
17	3864
17	3911
17	4049
17	4250
17	4401
17	4417
17	4504
17	4625
17	4650
17	4671
17	4693
17	4753
17	5704
17	5723
17	5821
17	5946
17	6174
17	6696
17	6879
17	7527
17	7889
17	8223
17	8396
17	8794
17	8967
17	9027
17	9639
17	9657
17	9756
17	9860
18	14
18	141
18	162
18	172
18	222
18	304
18	312
18	372
18	387
18	438
18	470
18	521
18	546
18	699
18	705
18	888
18	915
18	999
18	1106
18	1167
18	1559
18	2005
18	2086
18	2146
18	2550
18	3000
18	3177
18	3236
18	3365
18	3457
18	3852
18	3974
18	4132
18	4438
18	4554
18	4678
18	5065
18	5280
18	5357
18	5370
18	5597
18	5720
18	6057
18	7557
18	7754
18	8020
18	8941
18	9731
18	9900
19	4
19	8
19	17
19	20
19	43
19	53
19	66
19	69
19	92
19	110
19	111
19	116
19	168
19	185
19	220
19	275
19	325
19	424
19	468
19	529
19	548
19	594
19	638
19	822
19	973
19	1020
19	1089
19	1136
19	1183
19	1403
19	1422
19	1609
19	1658
19	1722
19	1834
19	1940
19	1966
19	1974
19	1979
19	1985
19	1988
19	2070
19	2758
19	2837
19	2906
19	2923
19	2926
19	2928
19	3036
19	3339
19	3740
19	3864
19	3880
19	4206
19	4263
19	4274
19	4323
19	4555
19	4664
19	4720
19	4780
19	5294
19	5543
19	5618
19	5724
19	5954
19	6006
19	6016
19	6879
19	7482
19	7494
19	7506
19	7589
19	7707
19	8450
19	8843
19	9627
19	9702
20	2
20	4
20	12
20	17
20	19
20	25
20	38
20	44
20	57
20	72
20	117
20	119
20	122
20	124
20	175
20	179
20	185
20	198
20	224
20	248
20	275
20	300
20	327
20	331
20	335
20	388
20	542
20	595
20	858
20	885
20	886
20	936
20	961
20	1089
20	1196
20	1404
20	1416
20	1482
20	1635
20	1681
20	1721
20	1940
20	2334
20	2358
20	2476
20	2529
20	2615
20	2728
20	2821
20	2895
20	2913
20	2940
20	3025
20	3031
20	3036
20	3150
20	3215
20	3371
20	3409
20	3461
20	3468
20	3658
20	4011
20	4045
20	4504
20	4605
20	4671
20	5621
20	5645
20	5723
20	5808
20	5849
20	5981
20	6225
20	6927
20	6957
20	7869
20	8520
20	8794
20	8864
20	9493
20	9606
20	9657
20	9658
20	9742
21	3
21	5
21	14
21	16
21	23
21	25
21	71
21	73
21	75
21	77
21	106
21	133
21	161
21	193
21	199
21	213
21	223
21	297
21	320
21	400
21	688
21	796
21	838
21	879
21	890
21	961
21	974
21	1188
21	1274
21	1328
21	1377
21	1408
21	1500
21	1532
21	1644
21	1861
21	2021
21	2256
21	2333
21	2453
21	2479
21	2508
21	2510
21	2611
21	2659
21	2975
21	3413
21	3448
21	3526
21	3684
21	3831
21	4324
21	4541
21	4867
21	4869
21	5717
21	6015
21	6022
21	6451
21	6524
21	6709
21	7040
21	7570
21	7720
21	7792
21	9438
21	9447
21	9525
21	9849
22	0
22	1
22	14
22	24
22	25
22	29
22	39
22	41
22	42
22	43
22	45
22	80
22	88
22	102
22	158
22	197
22	206
22	213
22	251
22	281
22	383
22	396
22	408
22	432
22	508
22	600
22	726
22	750
22	790
22	1045
22	1086
22	1211
22	1316
22	1473
22	1480
22	1553
22	1808
22	1954
22	1990
22	2128
22	2255
22	2279
22	2656
22	2700
22	2701
22	2941
22	2986
22	3049
22	3106
22	3141
22	3794
22	3927
22	4362
22	4746
22	4815
22	4845
22	5163
22	5245
22	5295
22	5363
22	5595
22	5606
22	5995
22	6045
22	6325
22	7153
22	7365
22	7517
22	8614
22	8682
22	9426
22	9871
23	3
23	16
23	21
23	25
23	49
23	67
23	71
23	73
23	76
23	106
23	127
23	133
23	161
23	199
23	294
23	297
23	320
23	328
23	331
23	400
23	796
23	890
23	961
23	1053
23	1106
23	1188
23	1198
23	1377
23	1408
23	1644
23	1735
23	1861
23	2021
23	2333
23	2392
23	2453
23	2510
23	2516
23	2535
23	2543
23	2611
23	2964
23	3448
23	3684
23	3831
23	3841
23	4324
23	4359
23	4518
23	4541
23	4867
23	4869
23	7040
23	7570
23	7792
23	8622
23	9431
23	9438
24	0
24	1
24	14
24	22
24	29
24	41
24	45
24	49
24	64
24	70
24	99
24	102
24	126
24	139
24	171
24	213
24	236
24	238
24	251
24	315
24	370
24	517
24	538
24	573
24	584
24	623
24	628
24	644
24	694
24	750
24	755
24	790
24	829
24	909
24	963
24	1133
24	1222
24	1262
24	1464
24	1557
24	1626
24	1645
24	1792
24	1851
24	2166
24	2202
24	2435
24	3141
24	3200
24	3241
24	3277
24	3416
24	3646
24	3827
24	3959
24	4772
24	5478
24	5737
24	6424
24	6712
24	7372
24	7740
24	9035
24	9138
25	0
25	1
25	13
25	14
25	20
25	21
25	22
25	23
25	31
25	35
25	36
25	45
25	49
25	71
25	98
25	199
25	246
25	251
25	292
25	294
25	297
25	432
25	526
25	771
25	796
25	879
25	961
25	1106
25	1189
25	1211
25	1274
25	1338
25	1645
25	1700
25	1763
25	1808
25	1831
25	1851
25	2172
25	2279
25	2630
25	2700
25	2701
25	2731
25	2876
25	3015
25	3017
25	3106
25	3300
25	4186
25	4355
25	5178
25	5249
25	5833
25	6015
25	6119
25	6733
25	6792
25	6956
25	9486
25	9811
26	10
26	15
26	50
26	110
26	130
26	243
26	268
26	293
26	300
26	596
26	607
26	664
26	998
26	1058
26	1706
26	1900
26	1920
26	2197
26	2294
26	2511
26	2774
26	2799
26	3000
26	3090
26	3603
26	3608
26	4578
26	4686
26	5108
26	6099
26	6530
26	6897
26	6980
26	7024
26	7767
26	8830
26	9703
26	9752
26	9967
27	4
27	7
27	10
27	30
27	43
27	69
27	83
27	85
27	109
27	111
27	150
27	166
27	209
27	285
27	302
27	327
27	335
27	402
27	423
27	435
27	469
27	533
27	695
27	696
27	777
27	795
27	841
27	857
27	887
27	894
27	916
27	1001
27	1009
27	1055
27	1140
27	1147
27	1164
27	1228
27	1357
27	1381
27	1386
27	1433
27	1444
27	1727
27	1986
27	2189
27	2379
27	2447
27	2503
27	2802
27	2804
27	2884
27	2987
27	2998
27	3702
27	3721
27	3743
27	3986
27	4561
27	5355
27	5909
27	6106
27	6222
27	6302
27	7158
27	7786
27	7860
27	9461
27	9565
27	9583
27	9839
27	9846
27	9870
27	9885
28	75
28	130
28	308
28	771
28	910
28	931
28	978
28	998
28	1095
28	1129
28	1556
28	1628
28	1849
28	2170
28	2198
28	3129
28	3211
28	3429
28	3706
28	3898
28	3920
28	4084
28	4183
28	4499
28	4774
28	4887
28	4982
28	5097
28	5200
28	5415
28	5418
28	5549
28	5990
28	6261
28	7082
28	7166
28	7291
28	7414
28	7415
28	7979
28	7997
28	8041
28	9228
28	9261
28	9320
28	9796
29	0
29	1
29	22
29	24
29	67
29	99
29	149
29	181
29	213
29	315
29	373
29	538
29	838
29	909
29	974
29	1173
29	1467
29	1478
29	1492
29	2824
29	3431
29	3827
29	4389
29	5478
29	6518
29	6692
29	9035
29	9478
30	4
30	7
30	10
30	17
30	27
30	44
30	50
30	53
30	54
30	57
30	62
30	69
30	85
30	107
30	109
30	114
30	124
30	126
30	127
30	193
30	256
30	268
30	275
30	309
30	330
30	422
30	587
30	595
30	711
30	729
30	732
30	777
30	810
30	841
30	988
30	1009
30	1098
30	1145
30	1164
30	1183
30	1269
30	1389
30	1416
30	1605
30	1835
30	1843
30	1952
30	1966
30	1972
30	1988
30	2078
30	2108
30	2334
30	2387
30	2447
30	2482
30	2686
30	2804
30	2866
30	2942
30	3139
30	3266
30	3366
30	3409
30	3476
30	3513
30	3740
30	3986
30	4267
30	4289
30	4417
30	4561
30	5125
30	7510
30	7574
30	9756
31	13
31	25
31	35
31	49
31	97
31	129
31	206
31	252
31	264
31	271
31	292
31	316
31	354
31	403
31	418
31	419
31	430
31	447
31	535
31	558
31	583
31	608
31	637
31	645
31	660
31	661
31	683
31	718
31	759
31	787
31	840
31	924
31	1035
31	1105
31	1200
31	1204
31	1230
31	1454
31	1489
31	1506
31	1558
31	1619
31	1626
31	1648
31	1663
31	1790
31	1811
31	2082
31	2258
31	2294
31	2563
31	2762
31	2970
31	2989
31	3087
31	3213
31	3285
31	3633
31	3767
31	4072
31	4106
31	4149
31	4153
31	4538
31	4773
31	4845
31	4878
31	5890
31	6195
31	6342
31	6990
31	6995
31	7112
31	7215
31	7768
31	7828
31	8023
31	8773
31	9063
31	9215
31	9578
31	9995
32	2
32	58
32	77
32	78
32	159
32	182
32	217
32	235
32	241
32	248
32	283
32	367
32	433
32	636
32	639
32	652
32	738
32	792
32	804
32	821
32	1135
32	1208
32	1299
32	1380
32	1651
32	1734
32	1771
32	2179
32	2835
32	2917
32	3083
32	3182
32	3231
32	3274
32	3705
32	3939
32	4657
32	4861
32	4897
32	4997
32	5278
32	5772
32	5800
32	5815
32	6476
32	7390
32	9457
33	0
33	41
33	49
33	97
33	133
33	161
33	206
33	372
33	375
33	389
33	400
33	458
33	613
33	662
33	766
33	853
33	956
33	1130
33	1355
33	1770
33	2199
33	2826
33	3551
33	3673
33	3849
33	3908
33	4991
33	5327
33	5328
33	6780
33	7282
33	9555
34	0
34	315
34	701
34	850
34	1009
34	1168
34	1254
34	1647
34	1936
34	2056
34	2211
34	2388
34	2487
34	2535
34	3286
34	3431
34	3456
34	3656
34	4306
34	4341
34	4511
34	4536
34	5269
34	5623
34	5992
34	7189
34	7273
34	7275
34	8985
35	13
35	25
35	31
35	41
35	47
35	49
35	97
35	252
35	271
35	292
35	316
35	354
35	419
35	447
35	558
35	583
35	613
35	645
35	660
35	759
35	924
35	1035
35	1204
35	1211
35	1454
35	1619
35	1790
35	1811
35	2643
35	2970
35	3213
35	3633
35	3726
35	3990
35	4153
35	4773
35	4845
35	4913
35	5138
35	5643
35	5691
35	6195
35	6342
35	6485
35	7828
35	8722
35	9375
35	9614
36	3
36	25
36	38
36	40
36	45
36	50
36	51
36	74
36	81
36	98
36	128
36	143
36	146
36	199
36	217
36	237
36	297
36	343
36	355
36	371
36	380
36	383
36	422
36	506
36	532
36	581
36	607
36	630
36	736
36	925
36	938
36	1018
36	1112
36	1178
36	1318
36	1346
36	1962
36	2042
36	2290
36	2476
36	2535
36	3121
36	3203
36	3251
36	3300
36	3471
36	4572
36	4693
36	4700
36	4929
36	4950
36	5098
36	5159
36	5321
36	5642
36	5958
36	6347
36	7519
36	7524
36	7850
36	9599
36	9600
37	44
37	100
37	308
37	342
37	395
37	420
37	468
37	539
37	580
37	658
37	682
37	684
37	718
37	764
37	816
37	1131
37	1263
37	1299
37	1384
37	1469
37	1601
37	1875
37	1967
37	2235
37	2275
37	2316
37	2362
37	2455
37	2991
37	3007
37	3097
37	3116
37	3220
37	3480
37	3845
37	3973
37	4144
37	4428
37	4558
37	4660
37	5078
37	5398
37	5956
37	6239
37	6322
37	6464
37	6797
37	7038
37	7055
37	7341
37	7342
37	8748
37	8880
37	9324
37	9858
38	4
38	5
38	9
38	12
38	17
38	20
38	36
38	51
38	58
38	122
38	208
38	220
38	224
38	229
38	265
38	279
38	341
38	596
38	925
38	1191
38	1252
38	1376
38	1586
38	1671
38	1779
38	1940
38	2051
38	2150
38	2425
38	2778
38	2941
38	3121
38	3174
38	3251
38	3883
38	3887
38	4227
38	4750
38	4900
38	5035
38	5204
38	6751
38	7232
39	0
39	22
39	58
39	102
39	128
39	159
39	169
39	277
39	698
39	938
39	971
39	1220
39	1232
39	1235
39	1493
39	1630
39	1657
39	1877
39	1895
39	2193
39	2834
39	3811
39	4150
39	4593
39	5236
39	5396
39	5465
39	5471
39	5750
39	6599
39	6623
39	7153
39	7238
39	7281
39	7315
39	7876
39	9247
39	9706
39	9852
40	2
40	3
40	4
40	5
40	7
40	8
40	9
40	10
40	36
40	48
40	50
40	51
40	81
40	128
40	143
40	164
40	168
40	289
40	290
40	313
40	337
40	343
40	375
40	383
40	480
40	490
40	500
40	506
40	532
40	564
40	581
40	586
40	607
40	630
40	857
40	1112
40	1318
40	1346
40	1422
40	1542
40	1587
40	2042
40	2277
40	2750
40	3475
40	4572
40	4693
40	5134
40	5642
40	5952
40	6347
40	7519
40	7524
40	7850
40	9599
40	9600
40	9942
41	0
41	1
41	13
41	22
41	24
41	33
41	35
41	42
41	43
41	45
41	88
41	102
41	133
41	197
41	210
41	213
41	375
41	400
41	419
41	432
41	726
41	1162
41	1211
41	1553
41	1599
41	1887
41	2461
41	2656
41	2986
41	3023
41	3504
41	3643
41	3849
41	4023
41	4678
41	5049
41	5328
41	6252
41	7365
41	9221
42	1
42	3
42	5
42	22
42	41
42	77
42	83
42	167
42	188
42	242
42	290
42	503
42	690
42	695
42	702
42	1001
42	1086
42	1330
42	1433
42	1604
42	1668
42	2174
42	2391
42	2522
42	2592
42	2728
42	2778
42	2993
42	3057
42	3255
42	3528
42	3648
42	3927
42	3984
42	4023
42	4029
42	4113
42	4202
42	4248
42	5399
42	5456
42	5732
42	5993
42	7056
42	7109
42	7696
42	7926
42	9619
42	9780
42	9800
43	1
43	4
43	7
43	8
43	10
43	19
43	22
43	27
43	41
43	62
43	66
43	111
43	112
43	168
43	185
43	246
43	290
43	294
43	335
43	352
43	363
43	383
43	480
43	529
43	726
43	776
43	857
43	973
43	1001
43	1422
43	1636
43	1702
43	1706
43	1722
43	1899
43	2035
43	2787
43	3076
43	3185
43	3186
43	3211
43	3743
43	3942
43	4091
43	4175
43	4499
43	4720
43	5275
43	5363
43	5512
43	5711
43	7029
43	7365
43	7835
43	7976
43	8560
43	9466
44	5
44	8
44	10
44	12
44	17
44	20
44	30
44	37
44	51
44	53
44	62
44	66
44	72
44	116
44	119
44	124
44	136
44	202
44	220
44	248
44	256
44	268
44	331
44	373
44	380
44	468
44	594
44	729
44	776
44	861
44	898
44	1078
44	1145
44	1189
44	1267
44	1290
44	1541
44	1551
44	1907
44	1972
44	2122
44	2615
44	2821
44	2856
44	2895
44	3196
44	3461
44	3715
44	3884
44	4671
44	5468
44	5723
44	5818
44	5847
44	6016
44	6074
44	6132
44	7437
44	7443
44	7503
44	7504
44	8131
44	8794
44	9005
44	9013
44	9534
44	9556
44	9657
45	0
45	1
45	14
45	22
45	24
45	25
45	36
45	41
45	49
45	98
45	102
45	106
45	126
45	127
45	160
45	197
45	199
45	251
45	353
45	600
45	688
45	750
45	773
45	820
45	879
45	958
45	972
45	1211
45	1232
45	1247
45	1309
45	1338
45	1401
45	1486
45	1654
45	1693
45	1792
45	1851
45	2172
45	2256
45	2279
45	2700
45	3017
45	3023
45	3141
45	3300
45	3633
45	3959
45	4023
45	4205
45	4772
45	5075
45	5178
45	6087
45	6119
45	6215
45	6229
45	6733
45	7553
45	7579
45	8455
45	9018
45	9347
45	9811
45	9883
46	4
46	121
46	135
46	185
46	188
46	198
46	363
46	402
